epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.300856766541799,0.43233333333333335,1.0136041641235352,0.5176770091056824
2,0.9414322600682576,0.5482666666666667,0.8988213539123535,0.5992867946624756
