epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.6100819332758585,0.16576666666666667,1.6110864877700806,0.13285787403583527
2,1.6001825117746988,0.23423333333333332,1.459401249885559,0.492918998003006
