epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.1414239740371703,0.5041333333333333,0.9008082747459412,0.5133978724479675
2,0.913147922706604,0.5390666666666667,0.8523144125938416,0.6284258961677551
